x-axis,1,3,4
second,Volt,Volt,Volt
-118.12000E-03,-8.36820E-03,+359.10043E-03,+224.79289E-03
-118.08000E-03,-41.84100E-03,+360.35566E-03,+225.88075E-03
-118.04000E-03,-58.57740E-03,+360.56486E-03,+225.46234E-03
-118.00000E-03,-25.10460E-03,+361.40168E-03,+224.70921E-03
-117.96000E-03,-175.73221E-03,+361.82009E-03,+224.79289E-03
-117.92000E-03,+16.73640E-03,+359.93725E-03,+224.79289E-03
-117.88000E-03,-16.73640E-03,+355.75315E-03,+224.20711E-03
-117.84000E-03,-92.05021E-03,+360.35566E-03,+223.28661E-03
-117.80000E-03,-75.31381E-03,+357.42679E-03,+224.62552E-03
-117.76000E-03,-133.89121E-03,+360.35566E-03,+223.28661E-03
-117.72000E-03,-125.52301E-03,+360.14645E-03,+223.20293E-03
-117.68000E-03,-108.78661E-03,+360.35566E-03,+223.70502E-03
-117.64000E-03,+41.84100E-03,+361.82009E-03,+223.87239E-03
-117.60000E-03,-25.10460E-03,+359.93725E-03,+222.44979E-03
-117.56000E-03,-66.94560E-03,+361.82009E-03,+222.53347E-03
-117.52000E-03,-92.05021E-03,+361.82009E-03,+221.94770E-03
-117.48000E-03,-75.31381E-03,+358.68202E-03,+221.27824E-03
-117.44000E-03,-108.78661E-03,+360.35566E-03,+221.02720E-03
-117.40000E-03,-66.94560E-03,+360.35566E-03,+221.11088E-03
-117.36000E-03,-25.10460E-03,+355.96235E-03,+221.78033E-03
-117.32000E-03,-58.57740E-03,+358.89122E-03,+220.52510E-03
-117.28000E-03,+50.20920E-03,+356.38076E-03,+219.52092E-03
-117.24000E-03,-50.20920E-03,+358.68202E-03,+219.85565E-03
-117.20000E-03,-41.84100E-03,+356.38076E-03,+219.93933E-03
-117.16000E-03,-8.36820E-03,+357.42679E-03,+218.76778E-03
-117.12000E-03,-25.10460E-03,+359.72804E-03,+219.01883E-03
-117.08000E-03,-8.36820E-03,+358.89122E-03,+219.18619E-03
-117.04000E-03,+41.84100E-03,+358.89122E-03,+218.34937E-03
-117.00000E-03,-66.94560E-03,+358.68202E-03,+217.42887E-03
-116.96000E-03,-25.10460E-03,+358.68202E-03,+217.26151E-03
-116.92000E-03,-75.31381E-03,+360.14645E-03,+217.84728E-03
-116.88000E-03,-25.10460E-03,+357.63599E-03,+217.51255E-03
-116.84000E-03,-117.15481E-03,+358.68202E-03,+217.84728E-03
-116.80000E-03,-25.10460E-03,+357.00838E-03,+215.92259E-03
-116.76000E-03,-8.36820E-03,+357.00838E-03,+215.33682E-03
-116.72000E-03,-66.94560E-03,+359.10043E-03,+216.34100E-03
-116.68000E-03,-50.20920E-03,+359.93725E-03,+214.66736E-03
-116.64000E-03,-50.20920E-03,+358.05440E-03,+215.42050E-03
-116.60000E-03,-133.89121E-03,+357.00838E-03,+215.25314E-03
-116.56000E-03,-16.73640E-03,+358.05440E-03,+214.33264E-03
-116.52000E-03,-58.57740E-03,+357.42679E-03,+214.66736E-03
-116.48000E-03,+0.0E+00,+355.96235E-03,+214.16527E-03
-116.44000E-03,-117.15481E-03,+357.21758E-03,+213.99791E-03
-116.40000E-03,-25.10460E-03,+357.00838E-03,+212.82636E-03
-116.36000E-03,-66.94560E-03,+358.26361E-03,+213.74686E-03
-116.32000E-03,+0.0E+00,+355.96235E-03,+212.57531E-03
-116.28000E-03,+50.20920E-03,+358.68202E-03,+213.07741E-03
-116.24000E-03,-92.05021E-03,+355.96235E-03,+212.40795E-03
-116.20000E-03,-66.94560E-03,+357.00838E-03,+211.32008E-03
-116.16000E-03,-83.68201E-03,+358.05440E-03,+211.65481E-03
-116.12000E-03,+0.0E+00,+357.21758E-03,+208.80962E-03
-116.08000E-03,-25.10460E-03,+357.00838E-03,+210.81799E-03
-116.04000E-03,-117.15481E-03,+358.26361E-03,+209.89749E-03
-116.00000E-03,-16.73640E-03,+355.33474E-03,+209.22803E-03
-115.96000E-03,-117.15481E-03,+355.12553E-03,+208.55858E-03
-115.92000E-03,-66.94560E-03,+359.10043E-03,+209.39540E-03
-115.88000E-03,-125.52301E-03,+358.68202E-03,+209.81381E-03
-115.84000E-03,-25.10460E-03,+355.96235E-03,+208.05649E-03
-115.80000E-03,+0.0E+00,+353.45189E-03,+208.97699E-03
-115.76000E-03,+0.0E+00,+352.19666E-03,+207.63807E-03
-115.72000E-03,-16.73640E-03,+357.00838E-03,+206.04812E-03
-115.68000E-03,-16.73640E-03,+355.75315E-03,+206.29916E-03
-115.64000E-03,-125.52301E-03,+355.33474E-03,+207.63807E-03
-115.60000E-03,+16.73640E-03,+355.33474E-03,+205.46234E-03
-115.56000E-03,-66.94560E-03,+355.33474E-03,+205.12761E-03
-115.52000E-03,+25.10460E-03,+357.00838E-03,+205.21130E-03
-115.48000E-03,-58.57740E-03,+353.87030E-03,+204.70920E-03
-115.44000E-03,-66.94560E-03,+356.38076E-03,+205.54602E-03
-115.40000E-03,-58.57740E-03,+355.54394E-03,+204.54184E-03
-115.36000E-03,-66.94560E-03,+354.70712E-03,+204.54184E-03
-115.32000E-03,-8.36820E-03,+355.12553E-03,+202.61715E-03
-115.28000E-03,+25.10460E-03,+354.70712E-03,+203.37029E-03
-115.24000E-03,-133.89121E-03,+355.12553E-03,+202.03138E-03
-115.20000E-03,-108.78661E-03,+355.75315E-03,+201.86402E-03
-115.16000E-03,-8.36820E-03,+352.40587E-03,+201.86402E-03
-115.12000E-03,-16.73640E-03,+353.24269E-03,+201.02720E-03
-115.08000E-03,-75.31381E-03,+352.61507E-03,+201.78033E-03
-115.04000E-03,-50.20920E-03,+356.38076E-03,+200.27406E-03
-115.00000E-03,-117.15481E-03,+353.87030E-03,+199.26987E-03
-114.96000E-03,+0.0E+00,+354.07951E-03,+199.26987E-03
-114.92000E-03,-58.57740E-03,+355.54394E-03,+199.77197E-03
-114.88000E-03,+25.10460E-03,+354.28871E-03,+199.43724E-03
-114.84000E-03,-125.52301E-03,+353.45189E-03,+198.01464E-03
-114.80000E-03,-25.10460E-03,+355.12553E-03,+198.43305E-03
-114.76000E-03,-8.36820E-03,+355.33474E-03,+196.50837E-03
-114.72000E-03,-108.78661E-03,+352.61507E-03,+197.84728E-03
-114.68000E-03,-8.36820E-03,+353.45189E-03,+197.26151E-03
-114.64000E-03,-66.94560E-03,+352.61507E-03,+196.67573E-03
-114.60000E-03,-58.57740E-03,+355.12553E-03,+196.00628E-03
-114.56000E-03,+41.84100E-03,+353.03348E-03,+194.33264E-03
-114.52000E-03,-8.36820E-03,+355.33474E-03,+194.50000E-03
-114.48000E-03,-108.78661E-03,+353.03348E-03,+193.83054E-03
-114.44000E-03,-66.94560E-03,+353.45189E-03,+193.99791E-03
-114.40000E-03,-133.89121E-03,+352.19666E-03,+193.41213E-03
-114.36000E-03,-66.94560E-03,+351.98746E-03,+193.99791E-03
-114.32000E-03,-16.73640E-03,+352.40587E-03,+193.32845E-03
-114.28000E-03,-58.57740E-03,+354.91633E-03,+191.82217E-03
-114.24000E-03,-108.78661E-03,+354.28871E-03,+192.07322E-03
-114.20000E-03,-108.78661E-03,+350.52302E-03,+191.73849E-03
-114.16000E-03,-108.78661E-03,+350.94143E-03,+191.48745E-03
-114.12000E-03,-75.31381E-03,+353.66110E-03,+190.48326E-03
-114.08000E-03,-83.68201E-03,+352.40587E-03,+190.65063E-03
-114.04000E-03,-125.52301E-03,+351.98746E-03,+189.81381E-03
-114.00000E-03,-92.05021E-03,+352.40587E-03,+189.31171E-03
-113.96000E-03,-66.94560E-03,+351.98746E-03,+189.14435E-03
-113.92000E-03,+16.73640E-03,+353.45189E-03,+189.31171E-03
-113.88000E-03,-50.20920E-03,+350.73223E-03,+189.14435E-03
-113.84000E-03,-92.05021E-03,+352.40587E-03,+188.30753E-03
-113.80000E-03,-16.73640E-03,+351.98746E-03,+188.30753E-03
-113.76000E-03,-108.78661E-03,+351.35984E-03,+187.05230E-03
-113.72000E-03,-75.31381E-03,+350.10461E-03,+187.05230E-03
-113.68000E-03,+41.84100E-03,+350.31382E-03,+185.62971E-03
-113.64000E-03,-66.94560E-03,+351.98746E-03,+185.37866E-03
-113.60000E-03,-66.94560E-03,+351.35984E-03,+187.30335E-03
-113.56000E-03,-50.20920E-03,+350.52302E-03,+185.79707E-03
-113.52000E-03,-83.68201E-03,+350.31382E-03,+184.03975E-03
-113.48000E-03,-58.57740E-03,+348.84938E-03,+183.28661E-03
-113.44000E-03,-66.94560E-03,+349.89541E-03,+183.45397E-03
-113.40000E-03,-117.15481E-03,+350.52302E-03,+183.20293E-03
-113.36000E-03,+66.94560E-03,+351.35984E-03,+183.37029E-03
-113.32000E-03,-58.57740E-03,+350.73223E-03,+182.53347E-03
-113.28000E-03,+0.0E+00,+347.59415E-03,+182.44979E-03
-113.24000E-03,-125.52301E-03,+347.38495E-03,+181.78033E-03
-113.20000E-03,-25.10460E-03,+350.31382E-03,+181.11088E-03
-113.16000E-03,-66.94560E-03,+350.52302E-03,+180.44142E-03
-113.12000E-03,-83.68201E-03,+351.35984E-03,+178.93515E-03
-113.08000E-03,-66.94560E-03,+353.24269E-03,+179.26987E-03
-113.04000E-03,-66.94560E-03,+348.22177E-03,+178.93515E-03
-113.00000E-03,-58.57740E-03,+350.52302E-03,+178.93515E-03
-112.96000E-03,-41.84100E-03,+350.73223E-03,+179.52092E-03
-112.92000E-03,-50.20920E-03,+350.52302E-03,+178.26569E-03
-112.88000E-03,-66.94560E-03,+350.31382E-03,+176.84309E-03
-112.84000E-03,-66.94560E-03,+348.84938E-03,+177.84728E-03
-112.80000E-03,-66.94560E-03,+351.35984E-03,+177.34519E-03
-112.76000E-03,-58.57740E-03,+348.64018E-03,+176.42468E-03
-112.72000E-03,-150.62761E-03,+350.31382E-03,+176.00627E-03
-112.68000E-03,-8.36820E-03,+348.84938E-03,+175.83891E-03
-112.64000E-03,-25.10460E-03,+348.84938E-03,+174.41632E-03
-112.60000E-03,+50.20920E-03,+345.50210E-03,+174.58368E-03
-112.56000E-03,-58.57740E-03,+349.68620E-03,+174.41632E-03
-112.52000E-03,+50.20920E-03,+350.10461E-03,+173.74686E-03
-112.48000E-03,-108.78661E-03,+350.31382E-03,+173.49581E-03
-112.44000E-03,+58.57740E-03,+348.64018E-03,+173.74686E-03
-112.40000E-03,-75.31381E-03,+348.01256E-03,+171.98954E-03
-112.36000E-03,-133.89121E-03,+351.56905E-03,+172.32427E-03
-112.32000E-03,-66.94560E-03,+348.01256E-03,+172.15690E-03
-112.28000E-03,-8.36820E-03,+348.43097E-03,+172.15690E-03
-112.24000E-03,-108.78661E-03,+346.54813E-03,+170.65063E-03
-112.20000E-03,+50.20920E-03,+348.84938E-03,+170.48326E-03
-112.16000E-03,-25.10460E-03,+349.89541E-03,+170.14853E-03
-112.12000E-03,-75.31381E-03,+346.96654E-03,+169.31171E-03
-112.08000E-03,+0.0E+00,+345.29290E-03,+169.73012E-03
-112.04000E-03,+41.84100E-03,+348.84938E-03,+168.39121E-03
-112.00000E-03,-8.36820E-03,+345.92051E-03,+168.72594E-03
-111.96000E-03,-16.73640E-03,+348.43097E-03,+169.56276E-03
-111.92000E-03,+16.73640E-03,+345.92051E-03,+167.97280E-03
-111.88000E-03,-58.57740E-03,+348.22177E-03,+167.21966E-03
-111.84000E-03,-66.94560E-03,+348.01256E-03,+167.13598E-03
-111.80000E-03,-58.57740E-03,+348.64018E-03,+167.72176E-03
-111.76000E-03,-108.78661E-03,+347.59415E-03,+166.13180E-03
-111.72000E-03,-100.41841E-03,+346.75733E-03,+167.55439E-03
-111.68000E-03,-16.73640E-03,+346.96654E-03,+165.96443E-03
-111.64000E-03,-50.20920E-03,+348.43097E-03,+166.38284E-03
-111.60000E-03,-117.15481E-03,+346.54813E-03,+165.71339E-03
-111.56000E-03,+0.0E+00,+345.50210E-03,+164.54184E-03
-111.52000E-03,-66.94560E-03,+348.01256E-03,+165.12761E-03
-111.48000E-03,-16.73640E-03,+346.96654E-03,+165.04393E-03
-111.44000E-03,+16.73640E-03,+348.64018E-03,+164.62552E-03
-111.40000E-03,+0.0E+00,+344.24687E-03,+165.04393E-03
-111.36000E-03,-133.89121E-03,+345.92051E-03,+165.21130E-03
-111.32000E-03,-8.36820E-03,+347.80336E-03,+163.70502E-03
-111.28000E-03,-83.68201E-03,+344.66528E-03,+163.87238E-03
-111.24000E-03,+0.0E+00,+344.03766E-03,+163.70502E-03
-111.20000E-03,+25.10460E-03,+345.92051E-03,+163.28661E-03
-111.16000E-03,-125.52301E-03,+345.50210E-03,+163.62134E-03
-111.12000E-03,-133.89121E-03,+344.66528E-03,+162.61715E-03
-111.08000E-03,-66.94560E-03,+347.17574E-03,+163.03556E-03
-111.04000E-03,+0.0E+00,+342.99164E-03,+162.61715E-03
-111.00000E-03,-16.73640E-03,+345.29290E-03,+162.36611E-03
-110.96000E-03,-66.94560E-03,+346.33892E-03,+162.28243E-03
-110.92000E-03,-50.20920E-03,+343.61925E-03,+162.28243E-03
-110.88000E-03,+25.10460E-03,+346.54813E-03,+162.03138E-03
-110.84000E-03,+16.73640E-03,+344.87449E-03,+160.94351E-03
-110.80000E-03,-92.05021E-03,+346.33892E-03,+161.02719E-03
-110.76000E-03,-8.36820E-03,+345.71131E-03,+161.52929E-03
-110.72000E-03,+66.94560E-03,+344.87449E-03,+161.44560E-03
-110.68000E-03,-75.31381E-03,+345.08369E-03,+160.35774E-03
-110.64000E-03,-133.89121E-03,+343.61925E-03,+161.44560E-03
-110.60000E-03,+41.84100E-03,+345.29290E-03,+161.02719E-03
-110.56000E-03,-92.05021E-03,+344.24687E-03,+161.11088E-03
-110.52000E-03,+58.57740E-03,+345.08369E-03,+160.44142E-03
-110.48000E-03,-25.10460E-03,+342.57323E-03,+160.35774E-03
-110.44000E-03,-58.57740E-03,+340.89959E-03,+160.44142E-03
-110.40000E-03,+0.0E+00,+344.03766E-03,+159.93933E-03
-110.36000E-03,-66.94560E-03,+346.54813E-03,+160.19037E-03
-110.32000E-03,-66.94560E-03,+344.66528E-03,+158.76778E-03
-110.28000E-03,-50.20920E-03,+343.61925E-03,+160.27406E-03
-110.24000E-03,-92.05021E-03,+345.08369E-03,+160.60878E-03
-110.20000E-03,-108.78661E-03,+346.12972E-03,+159.10251E-03
-110.16000E-03,-41.84100E-03,+345.29290E-03,+158.85146E-03
-110.12000E-03,-58.57740E-03,+342.15482E-03,+160.19037E-03
-110.08000E-03,-25.10460E-03,+346.33892E-03,+159.60460E-03
-110.04000E-03,+8.36820E-03,+341.73641E-03,+159.68828E-03
-110.00000E-03,-25.10460E-03,+341.52720E-03,+159.60460E-03
-109.96000E-03,-117.15481E-03,+341.52720E-03,+160.27406E-03
-109.92000E-03,+66.94560E-03,+342.36402E-03,+159.18619E-03
-109.88000E-03,-16.73640E-03,+344.87449E-03,+158.51673E-03
-109.84000E-03,-133.89121E-03,+343.20084E-03,+159.68828E-03
-109.80000E-03,-125.52301E-03,+342.36402E-03,+159.77196E-03
-109.76000E-03,+66.94560E-03,+340.89959E-03,+159.18619E-03
-109.72000E-03,-66.94560E-03,+342.15482E-03,+158.34937E-03
-109.68000E-03,-66.94560E-03,+342.99164E-03,+159.26987E-03
-109.64000E-03,-125.52301E-03,+345.08369E-03,+159.68828E-03
-109.60000E-03,-66.94560E-03,+342.36402E-03,+158.76778E-03
-109.56000E-03,+66.94560E-03,+341.94561E-03,+157.76360E-03
-109.52000E-03,-83.68201E-03,+341.31800E-03,+158.34937E-03
-109.48000E-03,-8.36820E-03,+339.01674E-03,+159.01883E-03
-109.44000E-03,+0.0E+00,+340.89959E-03,+158.85146E-03
-109.40000E-03,+50.20920E-03,+341.94561E-03,+158.93514E-03
-109.36000E-03,+16.73640E-03,+340.89959E-03,+158.09832E-03
-109.32000E-03,-8.36820E-03,+340.06277E-03,+158.93514E-03
-109.28000E-03,+8.36820E-03,+339.22595E-03,+158.85146E-03
-109.24000E-03,-58.57740E-03,+341.52720E-03,+159.01883E-03
-109.20000E-03,+0.0E+00,+339.85356E-03,+159.01883E-03
-109.16000E-03,-108.78661E-03,+343.41005E-03,+158.34937E-03
-109.12000E-03,-125.52301E-03,+341.52720E-03,+157.93096E-03
-109.08000E-03,-66.94560E-03,+340.48118E-03,+158.26569E-03
-109.04000E-03,-66.94560E-03,+343.61925E-03,+159.18619E-03
-109.00000E-03,-50.20920E-03,+341.73641E-03,+159.68828E-03
-108.96000E-03,-50.20920E-03,+342.57323E-03,+158.76778E-03
-108.92000E-03,+50.20920E-03,+341.52720E-03,+158.26569E-03
-108.88000E-03,-66.94560E-03,+339.64436E-03,+158.51673E-03
-108.84000E-03,-50.20920E-03,+343.41005E-03,+158.43305E-03
-108.80000E-03,-50.20920E-03,+340.69038E-03,+158.34937E-03
-108.76000E-03,-41.84100E-03,+339.22595E-03,+159.10251E-03
-108.72000E-03,-66.94560E-03,+339.64436E-03,+157.93096E-03
-108.68000E-03,-58.57740E-03,+340.27197E-03,+158.93514E-03
-108.64000E-03,-66.94560E-03,+341.31800E-03,+158.76778E-03
-108.60000E-03,-58.57740E-03,+338.80754E-03,+157.84728E-03
-108.56000E-03,+41.84100E-03,+335.87867E-03,+157.93096E-03
-108.52000E-03,-108.78661E-03,+340.48118E-03,+159.77196E-03
-108.48000E-03,-92.05021E-03,+338.59833E-03,+157.67991E-03
-108.44000E-03,-16.73640E-03,+338.59833E-03,+158.34937E-03
-108.40000E-03,-108.78661E-03,+339.85356E-03,+159.18619E-03
-108.36000E-03,-125.52301E-03,+340.06277E-03,+160.27406E-03
-108.32000E-03,-108.78661E-03,+341.31800E-03,+159.68828E-03
-108.28000E-03,-125.52301E-03,+340.27197E-03,+160.27406E-03
-108.24000E-03,-158.99581E-03,+338.59833E-03,+159.26987E-03
-108.20000E-03,-58.57740E-03,+338.80754E-03,+158.60042E-03
-108.16000E-03,-41.84100E-03,+339.64436E-03,+159.68828E-03
-108.12000E-03,-117.15481E-03,+337.34310E-03,+159.18619E-03
-108.08000E-03,+41.84100E-03,+340.27197E-03,+159.01883E-03
-108.04000E-03,+58.57740E-03,+336.71549E-03,+158.51673E-03
-108.00000E-03,-50.20920E-03,+340.06277E-03,+159.43724E-03
-107.96000E-03,-58.57740E-03,+338.59833E-03,+158.26569E-03
-107.92000E-03,+41.84100E-03,+337.55231E-03,+160.35774E-03
-107.88000E-03,-133.89121E-03,+340.06277E-03,+159.52092E-03
-107.84000E-03,+16.73640E-03,+338.59833E-03,+159.18619E-03
-107.80000E-03,-66.94560E-03,+336.92469E-03,+159.68828E-03
-107.76000E-03,-16.73640E-03,+339.01674E-03,+159.43724E-03
-107.72000E-03,-133.89121E-03,+337.34310E-03,+159.18619E-03
-107.68000E-03,-133.89121E-03,+338.59833E-03,+159.26987E-03
-107.64000E-03,-66.94560E-03,+340.27197E-03,+159.60460E-03
-107.60000E-03,-41.84100E-03,+337.97072E-03,+159.60460E-03
-107.56000E-03,-117.15481E-03,+335.46026E-03,+159.52092E-03
-107.52000E-03,-83.68201E-03,+336.29708E-03,+159.43724E-03
-107.48000E-03,+8.36820E-03,+338.59833E-03,+159.60460E-03
-107.44000E-03,-41.84100E-03,+336.50628E-03,+159.68828E-03
-107.40000E-03,-8.36820E-03,+335.25105E-03,+159.60460E-03
-107.36000E-03,-25.10460E-03,+335.25105E-03,+160.10669E-03
-107.32000E-03,-66.94560E-03,+336.71549E-03,+160.27406E-03
-107.28000E-03,+16.73640E-03,+333.15900E-03,+159.35355E-03
-107.24000E-03,-16.73640E-03,+333.36821E-03,+159.10251E-03
-107.20000E-03,-133.89121E-03,+329.60252E-03,+160.35774E-03
-107.16000E-03,-133.89121E-03,+325.00001E-03,+160.27406E-03
-107.12000E-03,-83.68201E-03,+324.58160E-03,+159.68828E-03
-107.08000E-03,+50.20920E-03,+318.93306E-03,+160.35774E-03
-107.04000E-03,+16.73640E-03,+317.25942E-03,+158.60042E-03
-107.00000E-03,-58.57740E-03,+313.28453E-03,+160.27406E-03
-106.96000E-03,-133.89121E-03,+305.75314E-03,+159.26987E-03
-106.92000E-03,-58.57740E-03,+304.70712E-03,+159.01883E-03
-106.88000E-03,-66.94560E-03,+296.75733E-03,+158.76778E-03
-106.84000E-03,+58.57740E-03,+293.61925E-03,+158.60042E-03
-106.80000E-03,-66.94560E-03,+287.34310E-03,+158.76778E-03
-106.76000E-03,+108.78661E-03,+282.74059E-03,+159.68828E-03
-106.72000E-03,-66.94560E-03,+276.67365E-03,+160.10669E-03
-106.68000E-03,-66.94560E-03,+272.48955E-03,+160.27406E-03
-106.64000E-03,-83.68201E-03,+262.86611E-03,+160.10669E-03
-106.60000E-03,-8.36820E-03,+258.89122E-03,+159.26987E-03
-106.56000E-03,-58.57740E-03,+255.54394E-03,+159.60460E-03
-106.52000E-03,-58.57740E-03,+257.21758E-03,+159.77196E-03
-106.48000E-03,-16.73640E-03,+253.87030E-03,+161.19456E-03
-106.44000E-03,-66.94560E-03,+243.41005E-03,+160.35774E-03
-106.40000E-03,-50.20920E-03,+240.89959E-03,+159.43724E-03
-106.36000E-03,-8.36820E-03,+241.31800E-03,+160.35774E-03
-106.32000E-03,-16.73640E-03,+249.89540E-03,+158.60042E-03
-106.28000E-03,-117.15481E-03,+257.42678E-03,+159.10251E-03
-106.24000E-03,+0.0E+00,+227.51046E-03,+159.26987E-03
-106.20000E-03,-16.73640E-03,+218.09624E-03,+160.27406E-03
-106.16000E-03,-92.05021E-03,+213.70293E-03,+159.43724E-03
-106.12000E-03,-58.57740E-03,+218.30544E-03,+159.10251E-03
-106.08000E-03,-92.05021E-03,+240.89959E-03,+160.52510E-03
-106.04000E-03,-75.31381E-03,+233.15900E-03,+160.19037E-03
-106.00000E-03,-25.10460E-03,+199.89540E-03,+160.77615E-03
-105.96000E-03,-66.94560E-03,+182.74059E-03,+159.01883E-03
-105.92000E-03,-25.10460E-03,+173.53557E-03,+159.43724E-03
-105.88000E-03,+0.0E+00,+176.88285E-03,+159.85565E-03
-105.84000E-03,-8.36820E-03,+204.91632E-03,+160.10669E-03
